,TSS,TCS,TPF,Market,Exp,Min Price Rate,RP uncertainty,Markets,Commitment
0,2873306484.099698,2870207109.5392003,2873306484.0996976,PAHO,94,2,0.1,AU-Gavi-PAHO-Y,0.0
0,2255889799.6057076,2253853566.2558074,2255889799.605707,AU,94,2,0.1,AU-PAHO-Gavi-Y,0.0
0,2873306484.099698,2868825634.1255484,2873306484.0996976,PAHO,94,2,0.1,AU-PAHO-Gavi-Y,0.0
0,6269753282.032164,6262989632.5557375,6269753282.032163,Gavi,94,2,0.1,AU-PAHO-Gavi-Y,0.0
0,10548826984.285671,10543367935.019653,10548826984.285673,PAHO,94,2,0.1,PAHO-Gavi-AU-Y,0.0
0,6269753282.032164,6260855134.111432,6269753282.032163,Gavi,94,2,0.1,PAHO-Gavi-AU-Y,0.0
0,1226123733.8087163,1224801061.5943725,1226123733.808716,AU,94,2,0.1,PAHO-Gavi-AU-Y,1.0
0,10548826984.285671,10543367935.019653,10548826984.285673,PAHO,94,2,0.1,PAHO-AU-Gavi-Y,0.0
0,1226123733.8087163,1224211545.7172024,1226123733.808716,AU,94,2,0.1,PAHO-AU-Gavi-Y,1.0
0,6269753282.032164,6262989632.5557375,6269753282.032163,Gavi,94,2,0.1,PAHO-AU-Gavi-Y,0.0
0,9966387485.53773,9956855035.266865,9966387485.537725,Gavi,94,2,0.1,Gavi-PAHO-AU-Y,0.0
0,2873306484.099698,2869228910.2473884,2873306484.0996976,PAHO,94,2,0.1,Gavi-PAHO-AU-Y,0.0
0,1226123733.8087163,1224801061.5943725,1226123733.808716,AU,94,2,0.1,Gavi-PAHO-AU-Y,1.0
0,9966387485.53773,9956855035.266865,9966387485.537725,Gavi,94,2,0.1,Gavi-AU-PAHO-Y,0.0
0,1226123733.8087163,1224677016.3360124,1226123733.808716,AU,94,2,0.1,Gavi-AU-PAHO-Y,1.0
0,2873306484.099698,2870207109.5392003,2873306484.0996976,PAHO,94,2,0.1,Gavi-AU-PAHO-Y,0.0
0,2255889799.6057076,2253853566.255808,2255889799.605707,AU,94,2,0.1,AU-Gavi-PAHO-Y,1.0
0,6269753282.032164,6262355330.205754,6269753282.032163,Gavi,94,2,0.1,AU-Gavi-PAHO-Y,0.0
0,2873306484.099698,2870207109.5392003,2873306484.0996976,PAHO,94,2,0.1,AU-Gavi-PAHO-Y,0.0
0,2255889799.6057076,2253853566.255808,2255889799.605707,AU,94,2,0.1,AU-PAHO-Gavi-Y,1.0
0,2873306484.099698,2868825634.1255484,2873306484.0996976,PAHO,94,2,0.1,AU-PAHO-Gavi-Y,0.0
0,6269753282.032164,6262989632.5557375,6269753282.032163,Gavi,94,2,0.1,AU-PAHO-Gavi-Y,0.0
0,2302239204.598041,2297864875.0285144,2302239204.598041,PAHO,95,0,0.1,PAHO-Gavi,0.0
0,5387740028.052323,5381843212.638883,5387740028.052323,Gavi,95,0,0.1,PAHO-Gavi,0.0
0,5387740028.052323,5381326653.792439,5387740028.052323,Gavi,95,0,0.1,Gavi-PAHO,0.0
0,2302239204.598041,2299633960.2138357,2302239204.598041,PAHO,95,0,0.1,Gavi-PAHO,0.0
0,2894999830.1792407,2889499402.450081,2894999830.1792397,PAHO,95,0,0.1,PAHO-Gavi-AU-N,0.0
0,6397682554.115164,6388602895.021552,6397682554.115163,Gavi,95,0,0.1,PAHO-Gavi-AU-N,0.0
0,1237924768.719551,1236589435.6781597,1237924768.7195508,AU,95,0,0.1,PAHO-Gavi-AU-N,0.0
0,2894999830.1792407,2889499402.450081,2894999830.1792397,PAHO,95,0,0.1,PAHO-AU-Gavi-N,0.0
0,1237924768.719551,1235994245.9058883,1237924768.7195508,AU,95,0,0.1,PAHO-AU-Gavi-N,0.0
0,6397682554.115164,6390780946.189537,6397682554.115163,Gavi,95,0,0.1,PAHO-AU-Gavi-N,0.0
0,6397682554.115164,6387955650.242229,6397682554.115163,Gavi,95,0,0.1,Gavi-PAHO-AU-N,0.0
0,2894999830.1792407,2890891307.9464965,2894999830.1792397,PAHO,95,0,0.1,Gavi-PAHO-AU-N,0.0
0,1237924768.719551,1236589435.6781597,1237924768.7195508,AU,95,0,0.1,Gavi-PAHO-AU-N,0.0
0,6397682554.115164,6387955650.242229,6397682554.115163,Gavi,95,0,0.1,Gavi-AU-PAHO-N,0.0
0,1237924768.719551,1236464196.5252647,1237924768.7195508,AU,95,0,0.1,Gavi-AU-PAHO-N,0.0
0,2894999830.1792407,2891876892.6028304,2894999830.1792397,PAHO,95,0,0.1,Gavi-AU-PAHO-N,0.0
0,1237924768.719551,1235869006.752967,1237924768.7195508,AU,95,0,0.1,AU-Gavi-PAHO-N,0.0
0,6397682554.115164,6390133701.41036,6397682554.115163,Gavi,95,0,0.1,AU-Gavi-PAHO-N,0.0
0,2894999830.1792407,2891876892.6028304,2894999830.1792397,PAHO,95,0,0.1,AU-Gavi-PAHO-N,0.0
0,1237924768.719551,1235869006.752967,1237924768.7195508,AU,95,0,0.1,AU-PAHO-Gavi-N,0.0
0,2894999830.1792407,2890484987.106479,2894999830.1792397,PAHO,95,0,0.1,AU-PAHO-Gavi-N,0.0
0,6397682554.115164,6390780946.189537,6397682554.115163,Gavi,95,0,0.1,AU-PAHO-Gavi-N,0.0
0,13170295801.389374,13164795373.66021,13170295801.38937,PAHO,95,1,0.1,PAHO-Gavi-AU-Y,0.0
0,6397682554.115164,6388602895.021552,6397682554.115163,Gavi,95,1,0.1,PAHO-Gavi-AU-Y,0.0
0,1237924768.719551,1236589435.6781597,1237924768.7195508,AU,95,1,0.1,PAHO-Gavi-AU-Y,0.0
0,13170295801.389374,13164795373.66021,13170295801.38937,PAHO,95,1,0.1,PAHO-AU-Gavi-Y,0.0
0,1237924768.719551,1235994245.9058883,1237924768.7195508,AU,95,1,0.1,PAHO-AU-Gavi-Y,0.0
0,6397682554.115164,6390780946.189537,6397682554.115163,Gavi,95,1,0.1,PAHO-AU-Gavi-Y,0.0
0,11434142583.782707,11424415679.909779,11434142583.782707,Gavi,95,1,0.1,Gavi-PAHO-AU-Y,0.0
0,2894999830.1792407,2890891307.9464965,2894999830.1792397,PAHO,95,1,0.1,Gavi-PAHO-AU-Y,0.0
0,1237924768.719551,1236589435.6781597,1237924768.7195508,AU,95,1,0.1,Gavi-PAHO-AU-Y,0.0
0,11434142583.782707,11424415679.909779,11434142583.782707,Gavi,95,1,0.1,Gavi-AU-PAHO-Y,0.0
0,1237924768.719551,1236464196.5252647,1237924768.7195508,AU,95,1,0.1,Gavi-AU-PAHO-Y,0.0
0,2894999830.1792407,2891876892.6028304,2894999830.1792397,PAHO,95,1,0.1,Gavi-AU-PAHO-Y,0.0
0,2597417000.7281876,2595361238.761604,2597417000.7281876,AU,95,1,0.1,AU-Gavi-PAHO-Y,0.0
0,6397682554.115164,6390133701.41036,6397682554.115163,Gavi,95,1,0.1,AU-Gavi-PAHO-Y,0.0
0,2894999830.1792407,2891876892.6028304,2894999830.1792397,PAHO,95,1,0.1,AU-Gavi-PAHO-Y,0.0
0,2597417000.7281876,2595361238.761604,2597417000.7281876,AU,95,1,0.1,AU-PAHO-Gavi-Y,0.0
0,2894999830.1792407,2890484987.106479,2894999830.1792397,PAHO,95,1,0.1,AU-PAHO-Gavi-Y,0.0
0,6397682554.115164,6390780946.189537,6397682554.115163,Gavi,95,1,0.1,AU-PAHO-Gavi-Y,0.0
0,13170295801.389374,13164795373.66021,13170295801.38937,PAHO,95,1,0.1,PAHO-Gavi-AU-Y,0.0
0,6397682554.115164,6388602895.021552,6397682554.115163,Gavi,95,1,0.1,PAHO-Gavi-AU-Y,0.0
0,1237924768.719551,1236589435.6781597,1237924768.7195508,AU,95,1,0.1,PAHO-Gavi-AU-Y,1.0
0,13170295801.389374,13164795373.66021,13170295801.38937,PAHO,95,1,0.1,PAHO-AU-Gavi-Y,0.0
0,1237924768.719551,1235994245.9058883,1237924768.7195508,AU,95,1,0.1,PAHO-AU-Gavi-Y,1.0
0,6397682554.115164,6390780946.189537,6397682554.115163,Gavi,95,1,0.1,PAHO-AU-Gavi-Y,0.0
0,11434142583.782707,11424415679.909779,11434142583.782707,Gavi,95,1,0.1,Gavi-PAHO-AU-Y,0.0
0,2894999830.1792407,2890891307.9464965,2894999830.1792397,PAHO,95,1,0.1,Gavi-PAHO-AU-Y,0.0
0,1237924768.719551,1236589435.6781597,1237924768.7195508,AU,95,1,0.1,Gavi-PAHO-AU-Y,1.0
0,11434142583.782707,11424415679.909779,11434142583.782707,Gavi,95,1,0.1,Gavi-AU-PAHO-Y,0.0
0,1237924768.719551,1236464196.5252647,1237924768.7195508,AU,95,1,0.1,Gavi-AU-PAHO-Y,1.0
0,2894999830.1792407,2891876892.6028304,2894999830.1792397,PAHO,95,1,0.1,Gavi-AU-PAHO-Y,0.0
0,2597417000.7281876,2595361238.761604,2597417000.7281876,AU,95,1,0.1,AU-Gavi-PAHO-Y,1.0
0,6397682554.115164,6390133701.41036,6397682554.115163,Gavi,95,1,0.1,AU-Gavi-PAHO-Y,0.0
0,2894999830.1792407,2891876892.6028304,2894999830.1792397,PAHO,95,1,0.1,AU-Gavi-PAHO-Y,0.0
0,2597417000.7281876,2595361238.761604,2597417000.7281876,AU,95,1,0.1,AU-PAHO-Gavi-Y,1.0
0,2894999830.1792407,2890484987.106479,2894999830.1792397,PAHO,95,1,0.1,AU-PAHO-Gavi-Y,0.0
0,6397682554.115164,6390780946.189537,6397682554.115163,Gavi,95,1,0.1,AU-PAHO-Gavi-Y,0.0
0,10664064794.426996,10658564366.697834,10664064794.426994,PAHO,95,2,0.1,PAHO-Gavi-AU-Y,0.0
0,6397682554.115164,6388602895.021552,6397682554.115163,Gavi,95,2,0.1,PAHO-Gavi-AU-Y,0.0
0,1237924768.719551,1236589435.6781597,1237924768.7195508,AU,95,2,0.1,PAHO-Gavi-AU-Y,0.0
0,10664064794.426996,10658564366.697834,10664064794.426994,PAHO,95,2,0.1,PAHO-AU-Gavi-Y,0.0
0,1237924768.719551,1235994245.9058883,1237924768.7195508,AU,95,2,0.1,PAHO-AU-Gavi-Y,0.0
0,6397682554.115164,6390780946.189537,6397682554.115163,Gavi,95,2,0.1,PAHO-AU-Gavi-Y,0.0
0,10244982702.687435,10235255798.814503,10244982702.687433,Gavi,95,2,0.1,Gavi-PAHO-AU-Y,0.0
0,2894999830.1792407,2890891307.9464965,2894999830.1792397,PAHO,95,2,0.1,Gavi-PAHO-AU-Y,0.0
0,1237924768.719551,1236589435.6781597,1237924768.7195508,AU,95,2,0.1,Gavi-PAHO-AU-Y,0.0
0,10244982702.687435,10235255798.814503,10244982702.687433,Gavi,95,2,0.1,Gavi-AU-PAHO-Y,0.0
0,1237924768.719551,1236464196.5252647,1237924768.7195508,AU,95,2,0.1,Gavi-AU-PAHO-Y,0.0
0,2894999830.1792407,2891876892.6028304,2894999830.1792397,PAHO,95,2,0.1,Gavi-AU-PAHO-Y,0.0
0,2273506360.9893565,2271450599.0227733,2273506360.9893565,AU,95,2,0.1,AU-Gavi-PAHO-Y,0.0
0,6397682554.115164,6390133701.41036,6397682554.115163,Gavi,95,2,0.1,AU-Gavi-PAHO-Y,0.0
0,2894999830.1792407,2891876892.6028304,2894999830.1792397,PAHO,95,2,0.1,AU-Gavi-PAHO-Y,0.0
0,2273506360.9893565,2271450599.0227733,2273506360.9893565,AU,95,2,0.1,AU-PAHO-Gavi-Y,0.0
0,2894999830.1792407,2890484987.106479,2894999830.1792397,PAHO,95,2,0.1,AU-PAHO-Gavi-Y,0.0
0,6397682554.115164,6390780946.189537,6397682554.115163,Gavi,95,2,0.1,AU-PAHO-Gavi-Y,0.0
0,10664064794.426996,10658564366.697834,10664064794.426994,PAHO,95,2,0.1,PAHO-Gavi-AU-Y,0.0
0,6397682554.115164,6388602895.021552,6397682554.115163,Gavi,95,2,0.1,PAHO-Gavi-AU-Y,0.0
0,1237924768.719551,1236589435.6781595,1237924768.7195508,AU,95,2,0.1,PAHO-Gavi-AU-Y,1.0
0,10664064794.426996,10658564366.697834,10664064794.426994,PAHO,95,2,0.1,PAHO-AU-Gavi-Y,0.0
0,1237924768.719551,1235994245.905888,1237924768.7195508,AU,95,2,0.1,PAHO-AU-Gavi-Y,1.0
0,6397682554.115164,6390780946.189537,6397682554.115163,Gavi,95,2,0.1,PAHO-AU-Gavi-Y,0.0
0,10244982702.687435,10235255798.814503,10244982702.687433,Gavi,95,2,0.1,Gavi-PAHO-AU-Y,0.0
0,2894999830.1792407,2890891307.9464965,2894999830.1792397,PAHO,95,2,0.1,Gavi-PAHO-AU-Y,0.0
0,1237924768.719551,1236589435.6781595,1237924768.7195508,AU,95,2,0.1,Gavi-PAHO-AU-Y,1.0
0,10244982702.687435,10235255798.814503,10244982702.687433,Gavi,95,2,0.1,Gavi-AU-PAHO-Y,0.0
0,1237924768.719551,1236464196.5252645,1237924768.7195508,AU,95,2,0.1,Gavi-AU-PAHO-Y,1.0
0,2894999830.1792407,2891876892.6028304,2894999830.1792397,PAHO,95,2,0.1,Gavi-AU-PAHO-Y,0.0
0,2273506360.9893565,2271450599.0227737,2273506360.989356,AU,95,2,0.1,AU-Gavi-PAHO-Y,1.0
0,6397682554.115164,6390133701.41036,6397682554.115163,Gavi,95,2,0.1,AU-Gavi-PAHO-Y,0.0
0,2894999830.1792407,2891876892.6028304,2894999830.1792397,PAHO,95,2,0.1,AU-Gavi-PAHO-Y,0.0
0,2273506360.9893565,2271450599.0227737,2273506360.989356,AU,95,2,0.1,AU-PAHO-Gavi-Y,1.0
0,2894999830.1792407,2890484987.106479,2894999830.1792397,PAHO,95,2,0.1,AU-PAHO-Gavi-Y,0.0
0,6397682554.115164,6390780946.189537,6397682554.115163,Gavi,95,2,0.1,AU-PAHO-Gavi-Y,0.0
0,2318263070.0666842,2313858528.6673617,2318263070.0666847,PAHO,96,0,0.1,PAHO-Gavi,0.0
0,5665909963.951442,5659798007.533461,5665909963.951443,Gavi,96,0,0.1,PAHO-Gavi,0.0
0,5665909963.951442,5659224795.184581,5665909963.951443,Gavi,96,0,0.1,Gavi-PAHO,0.0
0,2318263070.0666842,2315762379.425177,2318263070.0666847,PAHO,96,0,0.1,Gavi-PAHO,0.0
0,2793457174.3818555,2788120518.174584,2793457174.381856,PAHO,96,0,0.1,PAHO-Gavi-AU-N,0.0
0,6151930278.922621,6143131672.784014,6151930278.922621,Gavi,96,0,0.1,PAHO-Gavi-AU-N,0.0
0,1227642136.2720582,1226269592.2560873,1227642136.272058,AU,96,0,0.1,PAHO-Gavi-AU-N,0.0
0,2793457174.3818555,2788120518.174584,2793457174.381856,PAHO,96,0,0.1,PAHO-AU-Gavi-N,0.0
0,1227642136.2720582,1225719225.4908803,1227642136.272058,AU,96,0,0.1,PAHO-AU-Gavi-N,0.0
0,6151930278.922621,6145111731.013873,6151930278.922621,Gavi,96,0,0.1,PAHO-AU-Gavi-N,0.0
0,6151930278.922621,6142509290.425031,6151930278.922621,Gavi,96,0,0.1,Gavi-PAHO-AU-N,0.0
0,2793457174.3818555,2789463602.3279314,2793457174.381856,PAHO,96,0,0.1,Gavi-PAHO-AU-N,0.0
0,1227642136.2720582,1226269592.2560873,1227642136.272058,AU,96,0,0.1,Gavi-PAHO-AU-N,0.0
0,6151930278.922621,6142509290.425031,6151930278.922621,Gavi,96,0,0.1,Gavi-AU-PAHO-N,0.0
0,1227642136.2720582,1226153784.7092054,1227642136.272058,AU,96,0,0.1,Gavi-AU-PAHO-N,0.0
0,2793457174.3818555,2790364499.160487,2793457174.381856,PAHO,96,0,0.1,Gavi-AU-PAHO-N,0.0
0,1227642136.2720582,1225603417.9439723,1227642136.272058,AU,96,0,0.1,AU-Gavi-PAHO-N,0.0
0,6151930278.922621,6144489348.6557,6151930278.922621,Gavi,96,0,0.1,AU-Gavi-PAHO-N,0.0
0,2793457174.3818555,2790364499.160487,2793457174.381856,PAHO,96,0,0.1,AU-Gavi-PAHO-N,0.0
0,1227642136.2720582,1225603417.9439723,1227642136.272058,AU,96,0,0.1,AU-PAHO-Gavi-N,0.0
0,2793457174.3818555,2789021415.0074897,2793457174.381856,PAHO,96,0,0.1,AU-PAHO-Gavi-N,0.0
0,6151930278.922621,6145111731.013873,6151930278.922621,Gavi,96,0,0.1,AU-PAHO-Gavi-N,0.0
0,13252095138.54697,13246758482.339699,13252095138.54697,PAHO,96,1,0.1,PAHO-Gavi-AU-Y,0.0
0,6151930278.922621,6143131672.784014,6151930278.922621,Gavi,96,1,0.1,PAHO-Gavi-AU-Y,0.0
0,1227642136.2720582,1226269592.2560873,1227642136.272058,AU,96,1,0.1,PAHO-Gavi-AU-Y,0.0
0,13252095138.54697,13246758482.339699,13252095138.54697,PAHO,96,1,0.1,PAHO-AU-Gavi-Y,0.0
0,1227642136.2720582,1225719225.4908803,1227642136.272058,AU,96,1,0.1,PAHO-AU-Gavi-Y,0.0
0,6151930278.922621,6145111731.013873,6151930278.922621,Gavi,96,1,0.1,PAHO-AU-Gavi-Y,0.0
0,11088109354.834387,11078688366.336792,11088109354.834387,Gavi,96,1,0.1,Gavi-PAHO-AU-Y,0.0
0,2793457174.3818555,2789463602.3279314,2793457174.381856,PAHO,96,1,0.1,Gavi-PAHO-AU-Y,0.0
0,1227642136.2720582,1226269592.2560873,1227642136.272058,AU,96,1,0.1,Gavi-PAHO-AU-Y,0.0
0,11088109354.834387,11078688366.336792,11088109354.834387,Gavi,96,1,0.1,Gavi-AU-PAHO-Y,0.0
0,1227642136.2720582,1226153784.7092054,1227642136.272058,AU,96,1,0.1,Gavi-AU-PAHO-Y,0.0
0,2793457174.3818555,2790364499.160487,2793457174.381856,PAHO,96,1,0.1,Gavi-AU-PAHO-Y,0.0
0,2589374016.5095625,2587335298.181476,2589374016.5095634,AU,96,1,0.1,AU-Gavi-PAHO-Y,0.0
0,6151930278.922621,6144489348.6557,6151930278.922621,Gavi,96,1,0.1,AU-Gavi-PAHO-Y,0.0
0,2793457174.3818555,2790364499.160487,2793457174.381856,PAHO,96,1,0.1,AU-Gavi-PAHO-Y,0.0
0,2589374016.5095625,2587335298.181476,2589374016.5095634,AU,96,1,0.1,AU-PAHO-Gavi-Y,0.0
0,2793457174.3818555,2789021415.0074897,2793457174.381856,PAHO,96,1,0.1,AU-PAHO-Gavi-Y,0.0
0,6151930278.922621,6145111731.013873,6151930278.922621,Gavi,96,1,0.1,AU-PAHO-Gavi-Y,0.0
0,13252095138.54697,13246758482.339699,13252095138.54697,PAHO,96,1,0.1,PAHO-Gavi-AU-Y,0.0
0,6151930278.922621,6143131672.784014,6151930278.922621,Gavi,96,1,0.1,PAHO-Gavi-AU-Y,0.0
0,1227642136.2720582,1226269592.2560873,1227642136.272058,AU,96,1,0.1,PAHO-Gavi-AU-Y,1.0
0,13252095138.54697,13246758482.339699,13252095138.54697,PAHO,96,1,0.1,PAHO-AU-Gavi-Y,0.0
0,1227642136.2720582,1225719225.4908803,1227642136.272058,AU,96,1,0.1,PAHO-AU-Gavi-Y,1.0
0,6151930278.922621,6145111731.013873,6151930278.922621,Gavi,96,1,0.1,PAHO-AU-Gavi-Y,0.0
0,11088109354.834387,11078688366.336792,11088109354.834387,Gavi,96,1,0.1,Gavi-PAHO-AU-Y,0.0
0,2793457174.3818555,2789463602.3279314,2793457174.381856,PAHO,96,1,0.1,Gavi-PAHO-AU-Y,0.0
0,1227642136.2720582,1226269592.2560873,1227642136.272058,AU,96,1,0.1,Gavi-PAHO-AU-Y,1.0
0,11088109354.834387,11078688366.336792,11088109354.834387,Gavi,96,1,0.1,Gavi-AU-PAHO-Y,0.0
0,1227642136.2720582,1226153784.7092054,1227642136.272058,AU,96,1,0.1,Gavi-AU-PAHO-Y,1.0
0,2793457174.3818555,2790364499.160487,2793457174.381856,PAHO,96,1,0.1,Gavi-AU-PAHO-Y,0.0
0,2589374016.5095625,2587335298.181476,2589374016.5095634,AU,96,1,0.1,AU-Gavi-PAHO-Y,1.0
0,6151930278.922621,6144489348.6557,6151930278.922621,Gavi,96,1,0.1,AU-Gavi-PAHO-Y,0.0
0,2793457174.3818555,2790364499.160487,2793457174.381856,PAHO,96,1,0.1,AU-Gavi-PAHO-Y,0.0
0,2589374016.5095625,2587335298.181476,2589374016.5095634,AU,96,1,0.1,AU-PAHO-Gavi-Y,1.0
0,2793457174.3818555,2789021415.0074897,2793457174.381856,PAHO,96,1,0.1,AU-PAHO-Gavi-Y,0.0
0,6151930278.922621,6145111731.013873,6151930278.922621,Gavi,96,1,0.1,AU-PAHO-Gavi-Y,0.0
0,10745864131.584593,10740527475.377325,10745864131.584595,PAHO,96,2,0.1,PAHO-Gavi-AU-Y,0.0
0,6151930278.922621,6143131672.784014,6151930278.922621,Gavi,96,2,0.1,PAHO-Gavi-AU-Y,0.0
0,1227642136.2720582,1226269592.2560873,1227642136.272058,AU,96,2,0.1,PAHO-Gavi-AU-Y,0.0
0,10745864131.584593,10740527475.377325,10745864131.584595,PAHO,96,2,0.1,PAHO-AU-Gavi-Y,0.0
0,1227642136.2720582,1225719225.4908803,1227642136.272058,AU,96,2,0.1,PAHO-AU-Gavi-Y,0.0
0,6151930278.922621,6145111731.013873,6151930278.922621,Gavi,96,2,0.1,PAHO-AU-Gavi-Y,0.0
0,9898949473.739113,9889528485.241516,9898949473.739113,Gavi,96,2,0.1,Gavi-PAHO-AU-Y,0.0
0,2793457174.3818555,2789463602.3279314,2793457174.381856,PAHO,96,2,0.1,Gavi-PAHO-AU-Y,0.0
0,1227642136.2720582,1226269592.2560873,1227642136.272058,AU,96,2,0.1,Gavi-PAHO-AU-Y,0.0
0,9898949473.739113,9889528485.241516,9898949473.739113,Gavi,96,2,0.1,Gavi-AU-PAHO-Y,0.0
0,1227642136.2720582,1226153784.7092054,1227642136.272058,AU,96,2,0.1,Gavi-AU-PAHO-Y,0.0
0,2793457174.3818555,2790364499.160487,2793457174.381856,PAHO,96,2,0.1,Gavi-AU-PAHO-Y,0.0
0,2265463376.7707314,2263424658.4426455,2265463376.770732,AU,96,2,0.1,AU-Gavi-PAHO-Y,0.0
0,6151930278.922621,6144489348.6557,6151930278.922621,Gavi,96,2,0.1,AU-Gavi-PAHO-Y,0.0
0,2793457174.3818555,2790364499.160487,2793457174.381856,PAHO,96,2,0.1,AU-Gavi-PAHO-Y,0.0
0,2265463376.7707314,2263424658.4426455,2265463376.770732,AU,96,2,0.1,AU-PAHO-Gavi-Y,0.0
0,2793457174.3818555,2789021415.0074897,2793457174.381856,PAHO,96,2,0.1,AU-PAHO-Gavi-Y,0.0
0,6151930278.922621,6145111731.013873,6151930278.922621,Gavi,96,2,0.1,AU-PAHO-Gavi-Y,0.0
0,10745864131.584593,10740527475.377325,10745864131.584595,PAHO,96,2,0.1,PAHO-Gavi-AU-Y,0.0
0,6151930278.922621,6143131672.784014,6151930278.922621,Gavi,96,2,0.1,PAHO-Gavi-AU-Y,0.0
0,1227642136.2720582,1226269592.256087,1227642136.272058,AU,96,2,0.1,PAHO-Gavi-AU-Y,1.0
0,10745864131.584593,10740527475.377325,10745864131.584595,PAHO,96,2,0.1,PAHO-AU-Gavi-Y,0.0
0,1227642136.2720582,1225719225.49088,1227642136.272058,AU,96,2,0.1,PAHO-AU-Gavi-Y,1.0
0,6151930278.922621,6145111731.013873,6151930278.922621,Gavi,96,2,0.1,PAHO-AU-Gavi-Y,0.0
0,9898949473.739113,9889528485.241516,9898949473.739113,Gavi,96,2,0.1,Gavi-PAHO-AU-Y,0.0
0,2793457174.3818555,2789463602.3279314,2793457174.381856,PAHO,96,2,0.1,Gavi-PAHO-AU-Y,0.0
0,1227642136.2720582,1226269592.256087,1227642136.272058,AU,96,2,0.1,Gavi-PAHO-AU-Y,1.0
0,9898949473.739113,9889528485.241516,9898949473.739113,Gavi,96,2,0.1,Gavi-AU-PAHO-Y,0.0
0,1227642136.2720582,1226153784.7092052,1227642136.272058,AU,96,2,0.1,Gavi-AU-PAHO-Y,1.0
0,2793457174.3818555,2790364499.160487,2793457174.381856,PAHO,96,2,0.1,Gavi-AU-PAHO-Y,0.0
0,2265463376.7707314,2263424658.442646,2265463376.770732,AU,96,2,0.1,AU-Gavi-PAHO-Y,1.0
0,6151930278.922621,6144489348.6557,6151930278.922621,Gavi,96,2,0.1,AU-Gavi-PAHO-Y,0.0
0,2793457174.3818555,2790364499.160487,2793457174.381856,PAHO,96,2,0.1,AU-Gavi-PAHO-Y,0.0
0,2265463376.7707314,2263424658.442646,2265463376.770732,AU,96,2,0.1,AU-PAHO-Gavi-Y,1.0
0,2793457174.3818555,2789021415.0074897,2793457174.381856,PAHO,96,2,0.1,AU-PAHO-Gavi-Y,0.0
0,6151930278.922621,6145111731.013873,6151930278.922621,Gavi,96,2,0.1,AU-PAHO-Gavi-Y,0.0
0,2294174322.77534,2289790286.350837,2294174322.77534,PAHO,97,0,0.1,PAHO-Gavi,0.0
0,5481839167.32944,5475897214.318345,5481839167.329442,Gavi,97,0,0.1,PAHO-Gavi,0.0
0,5481839167.32944,5475371235.055731,5481839167.329442,Gavi,97,0,0.1,Gavi-PAHO,0.0
0,2294174322.77534,2291576559.0841694,2294174322.77534,PAHO,97,0,0.1,Gavi-PAHO,0.0
0,2809389756.9854264,2804051995.334318,2809389756.985426,PAHO,97,0,0.1,PAHO-Gavi-AU-N,0.0
0,6408476358.646457,6399280008.38721,6408476358.646454,Gavi,97,0,0.1,PAHO-Gavi-AU-N,0.0
0,1237526633.0800402,1236150888.0273237,1237526633.0800402,AU,97,0,0.1,PAHO-Gavi-AU-N,0.0
0,2809389756.9854264,2804051995.334318,2809389756.985426,PAHO,97,0,0.1,PAHO-AU-Gavi-N,0.0
0,1237526633.0800402,1235596740.5065722,1237526633.0800402,AU,97,0,0.1,PAHO-AU-Gavi-N,0.0
0,6408476358.646457,6401347745.894302,6408476358.646454,Gavi,97,0,0.1,PAHO-AU-Gavi-N,0.0
0,6408476358.646457,6398665545.179176,6408476358.646454,Gavi,97,0,0.1,Gavi-PAHO-AU-N,0.0
0,2809389756.9854264,2805313605.3444786,2809389756.985426,PAHO,97,0,0.1,Gavi-PAHO-AU-N,0.0
0,1237526633.0800402,1236150888.0273237,1237526633.0800402,AU,97,0,0.1,Gavi-PAHO-AU-N,0.0
0,6408476358.646457,6398665545.179176,6408476358.646454,Gavi,97,0,0.1,Gavi-AU-PAHO-N,0.0
0,1237526633.0800402,1236025689.1532667,1237526633.0800402,AU,97,0,0.1,Gavi-AU-PAHO-N,0.0
0,2809389756.9854264,2806270044.584747,2809389756.985426,PAHO,97,0,0.1,Gavi-AU-PAHO-N,0.0
0,1237526633.0800402,1235471541.632489,1237526633.0800402,AU,97,0,0.1,AU-Gavi-PAHO-N,0.0
0,6408476358.646457,6400733282.687082,6408476358.646454,Gavi,97,0,0.1,AU-Gavi-PAHO-N,0.0
0,2809389756.9854264,2806270044.584747,2809389756.985426,PAHO,97,0,0.1,AU-Gavi-PAHO-N,0.0
0,1237526633.0800402,1235471541.632489,1237526633.0800402,AU,97,0,0.1,AU-PAHO-Gavi-N,0.0
0,2809389756.9854264,2805008434.574648,2809389756.985426,PAHO,97,0,0.1,AU-PAHO-Gavi-N,0.0
0,6408476358.646457,6401347745.894302,6408476358.646454,Gavi,97,0,0.1,AU-PAHO-Gavi-N,0.0
0,13440499118.309181,13435161356.658077,13440499118.309183,PAHO,97,1,0.1,PAHO-Gavi-AU-Y,0.0
0,6408476358.646457,6399280008.38721,6408476358.646454,Gavi,97,1,0.1,PAHO-Gavi-AU-Y,0.0
0,1237526633.0800402,1236150888.0273237,1237526633.0800402,AU,97,1,0.1,PAHO-Gavi-AU-Y,0.0
0,13440499118.309181,13435161356.658077,13440499118.309183,PAHO,97,1,0.1,PAHO-AU-Gavi-Y,0.0
